model_id,proposed_domain_trait,proposed_domain_rank,local_domain_trait,local_domain_rank,accuracy_0_100,accuracy_rank
deepseek-ai/deepseek-coder-1.3b-instruct,-1.5820319412782848,3718,-1.226798150356908,3676,29.00912646675359,3688
chlee10/T3Q-MSlerp-7Bx2,-1.583293000754778,3719,-1.1210527279443532,3604,24.83702737940026,3911
liuchanghf/bloomz-3b-mmlu-lora,-1.5838809736873685,3720,-1.492038086738668,3826,27.70534550195567,3720
juhwanlee/gemma-7B-alpaca-case-2-3,-1.5840902154395238,3721,-1.2173046881202605,3670,25.945241199478485,3812
uukuguy/Orca-2-7b-f16,-1.5913833923360918,3722,-1.1942684275278963,3655,24.38070404172099,4108
l3utterfly/minima-3b-layla-v2,-1.5945445890964995,3723,-1.1654525312306614,3643,25.554106910039113,3842
bigcode/starcoderbase,-1.5956338377645567,3724,-1.3641858322516731,3767,28.42242503259452,3705
h2oai/h2o-danube-1.8b-chat,-1.598949558908266,3725,-1.446296900009497,3808,27.640156453715775,3722
liuchanghf/bloomz3b-winogrande-pretrain,-1.5992735326423435,3726,-1.3701677790150577,3771,28.878748370273794,3692
voidful/qd-phi-1_5,-1.6029851352692157,3727,-1.565403990460355,3851,28.357235984354627,3709
vihangd/dopeyshearedplats-2.7b-v1,-1.6052925020477795,3728,-1.2515314570074183,3708,27.835723598435465,3717
liminerity/ultra0,-1.6080457451984649,3729,-1.4653608851391482,3817,27.57496740547588,3725
jisukim8873/falcon-7B-case-5,-1.609514252917201,3730,-1.335438200260513,3755,29.074315514993483,3686
LordNoah/spin_gpt2_medium_alpaca_e3,-1.6120348026616445,3731,-1.2374448376936105,3685,26.79269882659713,3767
KnutJaegersberg/internlm-20b-llamafied,-1.6159257303701555,3732,-1.1717423513621266,3644,26.531942633637552,3776
v1olet/v1olet_marcoroni-go-bruins-7B,-1.626757257056672,3733,-1.1486328825633416,3630,25.358539765319428,3857
Mihaiii/dolphin-2.6-mistral-7b-dpo-5.93B,-1.6284338188562812,3734,-1.2642698070969234,3720,26.988265971316817,3758
AI-Sweden-Models/gpt-sw3-20b,-1.6285638666971034,3735,-1.2544014397934669,3711,28.878748370273794,3691
mwitiderrick/open_llama_3b_code_instruct_0.1,-1.6306975244777582,3736,-1.2586224899053566,3716,26.597131681877446,3774
LordNoah/spin_gpt2_medium_alpaca_e2,-1.6354171957983823,3737,-1.2908479347898285,3730,26.140808344198174,3797
h2oai/h2o-danube-1.8b-sft,-1.6406696716168303,3738,-1.559398702789324,3844,28.16166883963494,3712
LordNoah/latent_gpt2_medium_alpaca_e2,-1.6407535501713015,3739,-1.2981662886630974,3738,25.88005215123859,3818
princeton-nlp/Sheared-LLaMA-2.7B-ShareGPT,-1.641238513481917,3740,-1.3139077867082705,3747,27.966101694915253,3715
kevin009/flyingllama-v2,-1.6430830862276162,3741,-1.172073531377859,3646,27.249022164276404,3738
johnsnowlabs/PhigRange-DPO,-1.6480585642166925,3742,-1.227764296451509,3677,25.228161668839633,3867
